Difference in Expected Annual Damage Gorssel-Deventer,Difference in Expected Number of Deaths Gorssel-Deventer,Gorssel Expected Annual Damage,Gorssel Expected Number of Deaths,Total Costs of Policies
-1943.60786234939,-1.2148400295598185e-06,112345358.31919444,0.05011624561993814,889224574.882356
-1525.2557453901793,-5.999057430463099e-07,153622233.41995347,0.060421906533881284,838691913.7616292
-2185.837608907419,-9.495868210696313e-07,181552639.72149363,0.06696086026286767,1165758537.3817544
-10619.031248533274,-9.019927519923635e-06,32681034.57249164,0.016433601940990136,977615335.1649927
-2110.6424556146353,-1.690266774696637e-06,4969438.750028145,0.0025945811727165016,680536458.2132081
-11953.001400127421,-9.32685300109299e-06,82445102.91227101,0.036561152396389546,991306596.065183
-176.1832092193872,-1.5710532632087804e-07,5100111.08034326,0.003298877699876614,1276209324.2562737
-3592.1572444338217,-3.813257412580161e-06,0.0,0.0,904796475.5078932
-256.3478187583417,-1.9553223881874956e-07,11627994.528221274,0.006632190188605634,863917886.9006819
-2435.6104622389275,-2.0592734167177364e-06,4380401.932715137,0.002358650030879256,1099587351.7827168
-110.19302151588768,-7.424173015192895e-08,11098530.93405869,0.007477552819172131,924156994.9965358
-4400.953075903687,-3.578721925651528e-06,49351955.33531964,0.023205883829307966,617354598.0728984
-13524.871627823399,-9.337231628950313e-06,25788372.95284453,0.010996112587476674,788740956.0851704
-535.4606845758601,-2.3045401941438853e-07,53931064.68979606,0.023211098381397798,929920032.1132385
-4811.751208802035,-4.277769558728694e-06,1918311.742860994,0.0011652967219686,830361249.6219944
-778.4880409911002,-7.250738268349601e-07,8089867.668814369,0.004731486067169792,1598596849.1975765
-1468.8887258567859,-1.069919505465269e-06,6559908.239405232,0.0028953876600524057,865352369.8015141
-5700.376813122239,-4.803924881299247e-06,45992202.2746726,0.02210301502995398,1169331700.1362982
-940.0386369678888,-9.521439905701286e-07,6064254.459533319,0.003945577230036277,1509817453.3657913
-3506.1362061417462,-4.056174769893853e-06,5227693.452398478,0.0039119766225959845,1383189158.3335266
-669.1805381576723,-3.1944322335284264e-07,56434480.45814791,0.023638579029267193,1211848985.1224751
-4013.117820412096,-4.9013250086525754e-06,13609379.116167866,0.010312859069098672,893316021.0801039
-273.7952478909814,-1.0691489604993645e-07,27576383.572331753,0.01076836141525355,937436879.188012
-1268.6211699921175,-1.4754289549746962e-06,6867770.895348461,0.005060005265322631,1499809211.6023788
-556.0891573486742,-5.338036188384683e-07,4089205.014114889,0.0025466578811429268,1053868534.0962168
-554.5682374739655,-5.526238051154094e-07,3998179.547687566,0.0025937855325551956,1245407417.3534837
-467.32513009781303,-3.884764824273491e-07,10097169.309303325,0.005448251883950605,1262060173.5999024
-95.46907537553056,-6.498018994621467e-08,9615549.802748064,0.006544739751192795,643793135.966473
-1561.8045319168693,-6.452738772525929e-07,157303390.65013516,0.06499133964300391,1063414521.9107696
-2607.8701732970494,-2.0947012427760208e-06,10725109.636861166,0.0055766253031379115,1031051642.5592692
-881.7139926718976,-5.5443892876999e-07,61275542.1491729,0.030230302607051687,1112099560.5200229
-1713.2268932509833,-2.0250548854991604e-06,4792664.345696192,0.004056289374526769,825221693.392633
-245.6370620628862,-1.1120785743897656e-07,24740319.253911834,0.01120074419339628,699555389.6295786
-2568.693705416587,-3.170122272202501e-06,9494444.321220353,0.007437337117324606,1338724186.731884
-1688.0155286062368,-1.4668559361066032e-06,79836836.56551006,0.0460381887838358,1098361064.5818794
-564.8408429747666,-2.378310048008342e-07,56890204.86357551,0.02395410097253522,797183376.930795
-9976.82373391527,-7.158176573023703e-06,1706153.7908602743,0.0007897638645552555,1079656313.2793944
-428.47270517219124,-4.758520336991982e-07,2444515.410471043,0.001776149588301262,1001410415.4055405
-1022.9207929940047,-9.481511615157174e-07,1780111.171267093,0.0010765496552648333,1451047487.1635559
-183.8651287627524,-8.355980014513784e-08,18518711.90385566,0.008416059510818138,862629618.058619
-1538.957307889705,-1.2021951072939114e-06,7018832.503123388,0.0034907600577168867,1143602713.497386
-152.8977078114752,-8.20708357040072e-08,15399704.23306397,0.008266092501271902,1609885840.0331023
-294.6138314282939,-2.384667772103738e-07,4928107.966037713,0.0026569359044707063,650904636.795178
-470.02187359321346,-3.220979473392514e-07,1528022.8596378807,0.0006715042705453801,1202551640.5715253
-4493.037732570515,-3.901220546802819e-06,17083274.810699616,0.009122809207267189,979932537.6634564
-6737.106930017284,-6.0415674973659555e-06,4508538.258590708,0.0027304885312434265,1165017905.4066248
-3061.110365345849,-2.864896934825868e-06,11265810.924133837,0.006369519173078577,1208397857.1450315
-1059.6068328944198,-7.295263019848742e-07,17798092.084095597,0.007606835980720342,1055084546.7049922
-1454.9907878763904,-6.13030723690782e-07,146545217.16412216,0.06174384145941188,816009165.4388682
-488.28253128280784,-2.7940977055034716e-07,49179328.26827312,0.028141872680060416,1148400947.468752
-2258.1121940591465,-2.299753870954037e-06,2738352.7281157398,0.0017587736754648602,873904492.9921963
-428.50209146950345,-2.3326037779392433e-07,43158302.150716916,0.023493751991026265,1293423511.15582
-3218.6309019199584,-3.0283089839858315e-06,12043609.786320915,0.007100987523922866,993085509.7266192
-2658.478317395389,-2.099749194668065e-06,16566306.560964528,0.007960842340409304,1006125215.777566
-1537.3405471297797,-8.115219961129192e-07,138474546.3398854,0.0662877936417805,775985904.8432566
-1088.690651207848,-1.409923623728714e-06,9853586.140712012,0.007772084016231362,784206245.4700284
-682.242140439124,-3.584820117337119e-07,68714746.14288813,0.03610594973980773,586262739.5145881
-9904.454412797033,-7.666803771071462e-06,7568030.157980144,0.0039034159503264216,629839459.9619893
-11415.715827180604,-9.231490987854393e-06,248905.96339681733,0.00016339654663951355,1038144119.8802246
-592.7824710732593,-7.275170542574576e-07,569336.2788151699,0.00042661772637465325,678231788.0764285
-551.6855024558544,-2.3642578613919617e-07,55565212.12185119,0.0238125687541537,1273690230.1084294
-2793.749245017776,-3.445859275285379e-06,902858.3680561032,0.000729502681730645,637016673.8871455
-11304.187543856748,-9.468649485225416e-06,33698712.89810257,0.01672573589145903,1027137618.3532387
-9395.242817394112,-9.312521041847534e-06,55142907.109570086,0.03143347021737897,1190632068.642905
-8833.900741963795,-6.862963236706457e-06,7775172.195360297,0.003996855359333437,1148698930.1647234
-8326.347142150404,-9.95477961392381e-06,6659100.716393217,0.005342602431130443,875127865.4859782
-7693.062999561914,-6.637250978091672e-06,1417813.4267626225,0.0007200414469977949,991568386.4697951
-1169.016269604049,-8.363961917494534e-07,69795298.40408328,0.03685906066603154,1086003840.242282
-1201.5079675771453,-1.3659812831377175e-06,7284041.722267248,0.005321395869085181,970979563.3199378
-1291.9130848521838,-7.094372046929841e-07,124538643.04313703,0.06570864889209047,678835061.0758466
-815.7034058198338,-7.933001679161659e-07,1398122.9666180885,0.0008126231440552388,865938252.6935993
-3775.316646831134,-4.264550964414229e-06,7329022.032251665,0.005382786483969346,1567159036.5737066
-1639.4169563943299,-1.405655976165481e-06,1834533.987575714,0.001017423389545026,1487021013.6734068
-11470.592155497132,-9.238682175457814e-06,9172908.931928335,0.004783383446664258,1101760868.2969623
-902.5814726704033,-6.879827407517506e-07,14643247.239616446,0.007247738228999968,1206270297.8223455
-930.9704006969689,-9.31092583041439e-07,2398166.823304848,0.0016322496769768237,781599186.9440851
-1120.5605896473444,-5.02887195316351e-07,112861742.02869089,0.05065029542506756,1495273419.4712725
-1268.7428772529859,-9.76208156242385e-07,10504238.425090075,0.005165575156869156,1163880739.9610868
-10241.832278483054,-9.3284893923178e-06,1672533.7015746578,0.0010585017923439698,990205615.547112
-12616.30490741925,-9.30231174301515e-06,3881108.1401131325,0.0020390807760868853,701445754.3248931
-1300.58080122732,-6.104687715485453e-07,130993197.71881446,0.06148580420159794,904652019.0481038
-949.0161695050766,-4.4698747306678744e-07,95583959.57638182,0.04502013129981376,1029529276.4589802
-1151.266238754283,-1.3043859353180785e-06,12907660.697005704,0.009001388645372465,957837219.7160372
-8841.177092653315,-7.863711609178875e-06,31741808.80371858,0.016552954477707577,970754143.1871552
-2282.4897627716996,-1.547573788842686e-06,9282880.278990725,0.004067840656749526,974931023.5464488
-519.9498015398016,-3.3017301979524947e-07,52368824.06128727,0.03325469638075773,1265958970.9754372
-13009.892304317169,-8.411505747517704e-06,7516838.725985097,0.0031944937697584923,1094776022.1042924
-472.85329428075926,-2.2404644688995568e-07,47625310.94666379,0.022565734084309445,929413902.450113
-5221.693825072992,-4.955929616305433e-06,1253769.9310089855,0.0007642373293012765,900836936.7508118
-713.3875549938683,-3.308378875138209e-07,71851681.15142742,0.03332166119250453,1113530092.0921345
-2493.7208926196395,-2.1753250029653397e-06,15512918.547200825,0.008365224631797244,560769933.211803
-461.4326081410433,-6.2889608446207e-07,0.0,0.0,1347757520.63136
-1091.5071402447902,-4.570469239304614e-07,109935507.65831503,0.04603330913135214,1127466596.179419
-2571.135624805043,-2.230400380074315e-06,10566293.234492343,0.005108153183170407,841285427.8528502
-5019.46261249246,-5.58123849984197e-06,6968298.080281724,0.004967744787345637,1085656304.5849137
-1483.566007679874,-1.2699574495295168e-06,3651494.860289987,0.0019872818170066863,1376293227.9480276
-695.9261390364652,-4.24826611517132e-07,58932394.320876405,0.03163588155738167,1282880806.2558384
-3114.179719647973,-2.2887144021003647e-06,4820317.37841058,0.002335627161574932,912373834.6350034
-3137.6676087350907,-2.9129649626638384e-06,6194976.821961692,0.0036236961775915734,955823301.3696488
-4615.376294011562,-4.384350377757783e-06,43654398.196696766,0.024088264265494288,959784668.0116168
-1901.039039115956,-1.710341850560865e-06,1423781.74508738,0.0007245160791679573,1042843709.2709551
-2766.6119674486795,-3.0251091672355382e-06,3535717.8374831164,0.002522574662857919,1007232546.9369928
-2654.9341277462663,-2.9919790963745913e-06,2518504.0543092396,0.0017576079054435255,1000970428.893484
-6719.700408683717,-5.94470027269948e-06,21747404.655190125,0.011882098473090939,1261018747.1963816
-2126.8801863202043,-2.8290986754138295e-06,1109590.9127295557,0.0009483927980862615,1147303767.5809789
-1225.758422307541,-9.788179417037213e-07,7804291.577477264,0.004026248955908329,893213212.442759
-2314.2868120918492,-2.312738273355111e-06,1683337.4350129887,0.0011245452198850128,1358279793.6210399
-4272.120860508736,-4.507652596377724e-06,1467580.8958457483,0.0010330769207073406,1159533379.2295399
-1158.62301407412,-6.711340200177887e-07,116695351.35453129,0.06759594736217166,1439191065.1452844
-869.3227490118838,-4.15577517340447e-07,87557317.95772792,0.04185655196901248,1269739456.3694582
-4843.59378178049,-3.4669228702703458e-06,149848333.35323727,0.06671415811118157,892721586.9063674
-3440.9304126385305,-3.036838214153671e-06,9597354.22176446,0.00545453254907364,785978628.0225933
-1968.1881398396747,-6.848001228733871e-07,198233941.2565122,0.06897238357568468,941533663.6876098
-527.1921606134335,-2.647838956526808e-07,53098267.22482441,0.026668769186242353,1204613285.8183804
-743.6363535349678,-8.136623256991561e-07,0.0,0.0,995282526.1883471
-3834.7400445213602,-3.0130372232340198e-06,23755777.110577352,0.011361234451885447,1084656784.041123
-1645.3780281671695,-1.5185126933570989e-06,1815550.354233412,0.0011082230418513726,1451976618.0236022
-646.8197173360635,-6.580573633966557e-07,3737989.0863363612,0.0024244157137024358,975038835.9805862
-510.6470194643996,-6.048975582494729e-07,1256722.5941422787,0.0009306827085232585,826061556.6273562
-1179.974180225926,-5.871479694860149e-07,118845819.45817503,0.059136956338661936,1138885085.8589945
-3999.6217351004125,-2.9985030697191625e-06,2516602.298709442,0.0011305255723891637,744959258.7253033
-2611.266872374374,-2.2387590265101653e-06,0.0,0.0,1053317765.3452432
-564.3470862148894,-3.2626870912122317e-07,56840474.17647745,0.032861458113980474,684558851.6625618
-1526.544908780879,-6.415149041458686e-07,153752076.66750136,0.06461273963066774,1074516089.2722006
-723.7398541509075,-3.5227536965440136e-07,72894354.37022525,0.03548082295622165,820126574.837092
-1304.2584302555263,-6.104326256763973e-07,119695139.9616051,0.05139534540972481,825487338.2308905
-971.3255062739231,-5.301010950792164e-07,97830933.66640326,0.053391252195283595,1282529461.992158
-1591.49478562937,-1.2085341898578146e-06,15054161.804655101,0.007243885846885942,1045575707.2649626
-3312.2004846406485,-2.965163232920357e-06,10134104.19517745,0.00566426691371539,1178391778.521757
-514.7467865735334,-4.552824159381359e-07,26211269.150011256,0.016533209562231702,1018122841.0110109
-345.32975624707257,-2.3231649498961664e-07,34781267.7194489,0.023398685058859198,849906027.4631013
-3953.872985688771,-3.1907533823972755e-06,1667703.925259579,0.0007642373293012765,710406084.2788162
-6445.6053000403845,-4.819222351720911e-06,3745214.3949393467,0.0017269980471190352,867992704.5329485
-854.0560394538925,-7.342775603261632e-07,4775219.507465482,0.0026883211920550455,1001412713.9392517
-504.5391612590878,-4.2961143364644067e-07,16254302.94275233,0.009445763279576037,772831106.1042925
-41.99701152491139,-3.061238085280295e-08,4229897.0037775505,0.00308324838711346,929852290.1479012
-2461.149198094306,-2.3435219501180585e-06,10180848.259192618,0.006187375403618207,1243919337.5576534
-141.5660551042899,-1.5877690538457767e-07,4604523.913288057,0.0035610155821113308,772097899.4405233
-1250.192573371444,-1.1802862612911995e-06,10499462.681304563,0.006170339940141204,967189035.4431858
-330.3172476575917,-2.426331444503716e-07,33269222.866824977,0.02443776767589698,1246359956.4062452
-1000.9661032602777,-1.0997029808343766e-06,5439086.478507033,0.00378379567141332,1043600095.5680958
-5019.190927153276,-3.936945771404909e-06,7047286.211769134,0.00338714376401069,770224308.5192076
-3484.750541895211,-2.970882778466989e-06,8310791.952093214,0.004339304728790764,909542415.5420853
-1192.659039449133,-6.405515735687098e-07,120123425.79427722,0.06451571393826688,960675100.8228129
-391.5097062553633,-2.014811951323974e-07,39432466.10433394,0.020292984492539936,1011089235.2812834
-611.010363224332,-2.8968670938070613e-07,61540352.77359149,0.02917695568211534,826778688.0369709
-467.68269786352147,-2.8695746076894775e-07,47104533.64611602,0.02890206849118765,722227297.0734657
-1289.3981290122172,-1.0563676958737327e-06,85161968.42819236,0.05207387128780743,1154953153.3034906
-663.4163177945444,-3.1527357348425565e-07,66818628.11194871,0.031754039047760745,1250883098.344513
-1246.5968309397545,-1.269667083816472e-06,14386527.021555083,0.00876812541781795,841502733.3763698
-375.7525276473718,-2.2960106594229627e-07,37845418.832115635,0.023125189760642137,991219198.3759944
-111.26472194481798,-8.459961276491211e-08,4322913.647760053,0.00231389582530484,1149434240.2964993
-642.6284915340943,-5.12219962699827e-07,13577658.087494513,0.007112062078749119,852031481.1037462
-2960.1669720542277,-2.3756895177962075e-06,5092554.253534874,0.00268998859048779,1125259876.1839266
-674.2528283606567,-4.292440472197136e-07,67910070.61965698,0.04323303119192233,862818636.6679821
-221.61942239891772,-8.783796151449121e-08,22321286.604596592,0.008846951645778041,1082746911.7664924
-10349.919608802631,-8.897216739222217e-06,1897088.9909749702,0.0011467137660401724,1179740373.9524539
-2539.283851973188,-2.2494776881575682e-06,9179746.47187823,0.005200771205218406,771360706.6523349
-1244.3015322698675,-6.231338387300451e-07,125324806.02868879,0.06276141710305141,919147707.1134505
-324.61871801343216,-2.524473307161124e-07,5034119.91855321,0.002645258799277848,1187830409.3393216
